gene_id	scaffold_id	start	end	strand	product	note
W3030CO00250	scaffold_93	38540	39725	+	hypothetical protein	None
W3030CO00260	scaffold_93	40963	42070	-	hypothetical protein	None
W3030COtrna4I	scaffold_93	33277	33351	-	None	None
W3030CP00100	scaffold_94	1580	3953	+	hypothetical protein	None
W3030CP00110	scaffold_94	4580	5543	-	hypothetical protein	None
W3030CP00120	scaffold_94	8994	9591	+	hypothetical protein	None
W3030CP00130	scaffold_94	9826	10192	-	hypothetical protein	None
W3030CP00140	scaffold_94	10416	11937	+	hypothetical protein	None
W3030CP00150	scaffold_94	12810	15855	+	hypothetical protein	None
W3030CP00160	scaffold_94	16371	19041	+	hypothetical protein	None
W3030CP00170	scaffold_94	19421	21134	+	hypothetical protein	None
W3030CP00180	scaffold_94	21666	22259	-	hypothetical protein	None
W3030CP00190	scaffold_94	22829	24218	-	hypothetical protein	None
W3030CP00200	scaffold_94	25063	25654	+	hypothetical protein	None
W3030CP00210	scaffold_94	25722	26922	-	hypothetical protein	None
W3030CP00220	scaffold_94	27281	27980	+	hypothetical protein	None
W3030CP00230	scaffold_94	28360	29563	+	hypothetical protein	None
W3030CP00240	scaffold_94	29865	31056	+	hypothetical protein	None
W3030CP00250	scaffold_94	31458	34611	+	hypothetical protein	None
W3030CP00260	scaffold_94	34967	35252	+	hypothetical protein	None
W3030CP00270	scaffold_94	35440	35929	-	hypothetical protein	None
W3030CP00280	scaffold_94	37736	39680	-	hypothetical protein	None
W3030CP00290	scaffold_94	39942	40569	-	hypothetical protein	None
W3030CP00300	scaffold_94	40784	41873	-	hypothetical protein	None
W3030CPtrna10V	scaffold_94	24855	24929	+	None	None
W3030CQ00100	scaffold_95	124	1522	+	hypothetical protein	None
W3030CQ00110	scaffold_95	1830	2970	+	hypothetical protein	None
W3030CQ00120	scaffold_95	3360	5100	+	hypothetical protein	None
W3030CQ00130	scaffold_95	5965	6433	+	hypothetical protein	None
W3030CQ00140	scaffold_95	7548	7908	+	hypothetical protein	None
W3030CQ00150	scaffold_95	8747	10328	+	hypothetical protein	None
W3030CQ00160	scaffold_95	10939	11329	-	hypothetical protein	None
W3030CQ00170	scaffold_95	12088	13891	-	hypothetical protein	None
W3030CQ00180	scaffold_95	14410	15769	+	hypothetical protein	None
W3030CQ00190	scaffold_95	16213	16456	+	hypothetical protein	None
W3030CQ00200	scaffold_95	16631	24650	-	hypothetical protein	None
W3030CQ00210	scaffold_95	25005	26292	-	hypothetical protein	None
W3030CQ00220	scaffold_95	27013	31477	-	hypothetical protein	None
W3030CQ00230	scaffold_95	31876	32584	-	hypothetical protein	None
W3030CQ00240	scaffold_95	32869	33481	+	hypothetical protein	None
W3030CQ00250	scaffold_95	35267	38321	+	hypothetical protein	None
W3030CQ00260	scaffold_95	38613	40116	-	hypothetical protein	None
W3030CQtrna11?	scaffold_95	40591	40678	-	None	None
W3030CQtrna9K	scaffold_95	33833	33906	-	None	None
W3030CR00100	scaffold_96	1068	2682	+	hypothetical protein	None
W3030CR00110	scaffold_96	8666	9371	+	hypothetical protein	None
W3030CR00120	scaffold_96	9560	10052	-	hypothetical protein	None
W3030CR00130	scaffold_96	10314	11106	+	hypothetical protein	None
W3030CR00140	scaffold_96	11389	12154	+	hypothetical protein	None
W3030CR00150	scaffold_96	12443	13565	+	hypothetical protein	None
W3030CR00160	scaffold_96	13714	17056	-	hypothetical protein	None
W3030CR00170	scaffold_96	17562	18150	+	hypothetical protein	None
W3030CR00180	scaffold_96	18500	20165	+	hypothetical protein	None
W3030CR00190	scaffold_96	20409	21144	+	hypothetical protein	None
W3030CR00200	scaffold_96	21341	22373	-	hypothetical protein	None
W3030CR00210	scaffold_96	22804	24712	-	hypothetical protein	None
W3030CR00220	scaffold_96	25537	26920	+	hypothetical protein	None
W3030CR00230	scaffold_96	27212	28307	+	hypothetical protein	None
W3030CR00240	scaffold_96	28414	29521	-	hypothetical protein	None
W3030CR00250	scaffold_96	29688	30339	+	hypothetical protein	None
W3030CR00260	scaffold_96	30490	33403	-	hypothetical protein	None
W3030CR00270	scaffold_96	33943	34447	-	hypothetical protein	None
W3030CR00280	scaffold_96	34794	35886	-	hypothetical protein	None
W3030CR00290	scaffold_96	39504	40602	+	hypothetical protein	None
W3030CS00100	scaffold_97	2	2024	-	hypothetical protein	None
W3030CS00110	scaffold_97	2769	4452	-	hypothetical protein	None
W3030CS00120	scaffold_97	4926	6027	-	hypothetical protein	None
W3030CS00130	scaffold_97	6493	8125	-	hypothetical protein	None
W3030CS00140	scaffold_97	8436	10071	-	hypothetical protein	None
W3030CS00150	scaffold_97	10400	13106	+	hypothetical protein	None
W3030CS00160	scaffold_97	13348	14911	-	hypothetical protein	None
W3030CS00170	scaffold_97	15089	16004	+	hypothetical protein	None
W3030CS00180	scaffold_97	16133	18998	-	hypothetical protein	None
W3030CS00190	scaffold_97	19325	19754	-	hypothetical protein	None
W3030CS00200	scaffold_97	21954	22866	-	hypothetical protein	None
W3030CS00210	scaffold_97	23203	24445	+	hypothetical protein	None
W3030CS00220	scaffold_97	24753	25038	+	hypothetical protein	None
W3030CS00230	scaffold_97	25213	26368	-	hypothetical protein	None
W3030CS00240	scaffold_97	26677	30040	+	hypothetical protein	None
W3030CS00250	scaffold_97	30159	31470	-	hypothetical protein	None
W3030CS00260	scaffold_97	31745	34295	+	hypothetical protein	None
W3030CS00270	scaffold_97	34885	37081	-	hypothetical protein	None
W3030CS00280	scaffold_97	38129	39719	-	hypothetical protein	None
W3030CT00100	scaffold_98	26	2264	-	hypothetical protein	None
W3030CT00110	scaffold_98	2653	6880	-	hypothetical protein	None
W3030CT00120	scaffold_98	7148	8330	+	hypothetical protein	None
W3030CT00130	scaffold_98	8445	12519	-	hypothetical protein	None
W3030CT00140	scaffold_98	12750	13077	+	hypothetical protein	None
W3030CT00150	scaffold_98	13422	16680	+	hypothetical protein	None
W3030CT00160	scaffold_98	16780	19459	-	hypothetical protein	None
W3030CT00170	scaffold_98	20003	23369	+	hypothetical protein	None
W3030CT00180	scaffold_98	23813	26153	+	hypothetical protein	None
W3030CT00190	scaffold_98	26306	29831	-	hypothetical protein	None
W3030CT00200	scaffold_98	30122	32357	+	hypothetical protein	None
W3030CT00210	scaffold_98	32528	33581	-	hypothetical protein	None
W3030CT00220	scaffold_98	34830	35253	-	hypothetical protein	None
W3030CT00230	scaffold_98	35705	37670	-	hypothetical protein	None
W3030CT00240	scaffold_98	38115	39930	+	hypothetical protein	None
W3030CTtrna1	scaffold_98	33880	33952	-	None	None
W3030CU00100	scaffold_99	1027	1711	+	hypothetical protein	None
W3030CU00110	scaffold_99	2152	3250	+	hypothetical protein	None
W3030CU00120	scaffold_99	3484	4120	-	hypothetical protein	None
W3030CU00130	scaffold_99	4353	5688	+	hypothetical protein	None
W3030CU00140	scaffold_99	5871	6804	-	hypothetical protein	None
W3030CU00150	scaffold_99	7196	10058	-	hypothetical protein	None
W3030CU00160	scaffold_99	10649	12035	+	hypothetical protein	None
W3030CU00170	scaffold_99	12157	12769	-	hypothetical protein	None
W3030CU00180	scaffold_99	13049	13655	-	hypothetical protein	None
W3030CU00190	scaffold_99	13906	14848	-	hypothetical protein	None
W3030CU00200	scaffold_99	15204	18369	+	hypothetical protein	None
W3030CU00210	scaffold_99	18734	19196	+	hypothetical protein	None
W3030CU00220	scaffold_99	19690	23953	+	hypothetical protein	None
W3030CU00230	scaffold_99	24292	25954	+	hypothetical protein	None
W3030CU00240	scaffold_99	26542	28945	+	hypothetical protein	None
W3030CU00250	scaffold_99	29446	29629	+	hypothetical protein	None
W3030CU00260	scaffold_99	30006	30573	-	hypothetical protein	None
W3030CU00270	scaffold_99	31383	32628	+	hypothetical protein	None
W3030CU00280	scaffold_99	32854	33259	+	hypothetical protein	None
W3030CU00290	scaffold_99	33642	33822	-	hypothetical protein	None
W3030CU00300	scaffold_99	34558	35659	-	hypothetical protein	None
W3030CU00310	scaffold_99	36014	37772	-	hypothetical protein	None
W3030CUtrna1Q	scaffold_99	258	330	+	None	None
W3030CV00100	scaffold_100	2559	4560	-	hypothetical protein	None
W3030CV00110	scaffold_100	4954	6661	-	hypothetical protein	None
W3030CV00120	scaffold_100	8135	9107	-	hypothetical protein	None
W3030CV00130	scaffold_100	10346	16427	+	hypothetical protein	None
W3030CV00140	scaffold_100	16778	17390	-	hypothetical protein	None
W3030CV00150	scaffold_100	17833	18190	+	hypothetical protein	None
W3030CV00160	scaffold_100	18410	19841	-	hypothetical protein	None
W3030CV00170	scaffold_100	20352	21116	+	hypothetical protein	None
W3030CV00180	scaffold_100	21991	23800	+	hypothetical protein	None
W3030CV00190	scaffold_100	24054	25836	+	hypothetical protein	None
W3030CV00200	scaffold_100	26183	27803	-	hypothetical protein	None
W3030CV00210	scaffold_100	28098	30051	-	hypothetical protein	None
W3030CV00220	scaffold_100	31112	33215	+	hypothetical protein	None
W3030CV00230	scaffold_100	33666	33948	-	hypothetical protein	None
W3030CV00240	scaffold_100	34391	35855	+	hypothetical protein	None
W3030CV00250	scaffold_100	36209	37124	+	hypothetical protein	None
W3030CV00260	scaffold_100	37619	38636	+	hypothetical protein	None
W3030CV00270	scaffold_100	38811	39168	-	hypothetical protein	None
W3030CVtrna1W	scaffold_100	928	1034	-	None	None
W3030CVtrna3M	scaffold_100	7934	8007	+	None	None
W3030CVtrna8L	scaffold_100	9429	9728	-	None	None
W3030CW00100	scaffold_101	364	847	+	hypothetical protein	None
W3030CW00110	scaffold_101	5354	7118	+	hypothetical protein	None
W3030CW00120	scaffold_101	7503	8481	+	hypothetical protein	None
W3030CW00130	scaffold_101	9027	10581	-	hypothetical protein	None
W3030CW00140	scaffold_101	12495	12684	+	hypothetical protein	None
W3030CW00150	scaffold_101	12757	15220	+	hypothetical protein	None
W3030CW00160	scaffold_101	15429	17364	+	hypothetical protein	None
W3030CW00170	scaffold_101	17652	20262	+	hypothetical protein	None
W3030CW00180	scaffold_101	20585	21215	+	hypothetical protein	None
W3030CW00190	scaffold_101	21537	22494	+	hypothetical protein	None
W3030CW00200	scaffold_101	23459	25286	+	hypothetical protein	None
W3030CW00210	scaffold_101	25699	26761	-	hypothetical protein	None
W3030CW00220	scaffold_101	26967	28923	-	hypothetical protein	None
W3030CW00230	scaffold_101	29752	31219	+	hypothetical protein	None
W3030CW00240	scaffold_101	31719	33375	+	hypothetical protein	None
W3030CW00250	scaffold_101	33660	35088	-	hypothetical protein	None
W3030CW00260	scaffold_101	35914	37570	-	hypothetical protein	None
W3030CX00100	scaffold_102	691	3328	+	hypothetical protein	None
W3030CX00110	scaffold_102	3552	6039	-	hypothetical protein	None
W3030CX00120	scaffold_102	6867	7515	-	hypothetical protein	None
W3030CX00130	scaffold_102	7938	14370	-	hypothetical protein	None
W3030CX00140	scaffold_102	14742	18420	-	hypothetical protein	None
W3030CX00150	scaffold_102	20360	21704	-	hypothetical protein	None
W3030CX00160	scaffold_102	22105	22741	+	hypothetical protein	None
W3030CX00170	scaffold_102	23863	25504	-	hypothetical protein	None
W3030CX00180	scaffold_102	26755	27202	-	hypothetical protein	None
W3030CX00190	scaffold_102	27918	29997	+	hypothetical protein	None
W3030CX00200	scaffold_102	30263	30593	-	hypothetical protein	None
W3030CX00210	scaffold_102	30885	31380	+	hypothetical protein	None
W3030CX00220	scaffold_102	31614	33150	+	hypothetical protein	None
W3030CX00230	scaffold_102	33430	33910	+	hypothetical protein	None
W3030CX00240	scaffold_102	33960	34194	-	hypothetical protein	None
W3030CX00250	scaffold_102	34765	36265	+	hypothetical protein	None
W3030CXtrna3N	scaffold_102	289	363	+	None	None
W3030CXtrna3P	scaffold_102	36414	36568	-	None	None
W3030CY00100	scaffold_103	1100	6608	+	hypothetical protein	None
W3030CY00110	scaffold_103	6767	8165	-	hypothetical protein	None
W3030CY00120	scaffold_103	8474	9689	-	hypothetical protein	None
W3030CY00130	scaffold_103	9929	11057	+	hypothetical protein	None
W3030CY00140	scaffold_103	11368	14143	-	hypothetical protein	None
W3030CY00150	scaffold_103	15004	17542	-	hypothetical protein	None
W3030CY00160	scaffold_103	18618	18822	+	hypothetical protein	None
W3030CY00170	scaffold_103	19103	19739	-	hypothetical protein	None
W3030CY00180	scaffold_103	20787	22443	-	hypothetical protein	None
W3030CY00190	scaffold_103	23011	24406	-	hypothetical protein	None
W3030CY00200	scaffold_103	24791	27188	+	hypothetical protein	None
W3030CY00210	scaffold_103	27458	28112	+	hypothetical protein	None
W3030CY00220	scaffold_103	29414	31079	+	hypothetical protein	None
W3030CY00230	scaffold_103	31432	32701	+	hypothetical protein	None
W3030CY00240	scaffold_103	32905	33277	-	hypothetical protein	None
W3030CY00250	scaffold_103	33561	34233	+	hypothetical protein	None
W3030CY00260	scaffold_103	34529	35663	-	hypothetical protein	None
W3030CY00270	scaffold_103	36174	36618	-	hypothetical protein	None
W3030CY00280	scaffold_103	37806	37956	-	hypothetical protein	None
W3030CYtrna1C	scaffold_103	235	307	+	None	None
W3030CZ00100	scaffold_104	877	2767	-	hypothetical protein	None
W3030CZ00110	scaffold_104	3165	4224	+	hypothetical protein	None
W3030CZ00120	scaffold_104	4603	5815	-	hypothetical protein	None
W3030CZ00130	scaffold_104	5935	10021	+	hypothetical protein	None
W3030CZ00140	scaffold_104	10166	11102	-	hypothetical protein	None
W3030CZ00150	scaffold_104	11339	12647	-	hypothetical protein	None
W3030CZ00160	scaffold_104	12930	13839	-	hypothetical protein	None
W3030CZ00170	scaffold_104	14486	15125	+	hypothetical protein	None
W3030CZ00180	scaffold_104	16932	18708	+	hypothetical protein	None
W3030CZ00190	scaffold_104	18995	19532	-	hypothetical protein	None
W3030CZ00200	scaffold_104	21105	21471	+	hypothetical protein	None
W3030CZ00210	scaffold_104	21421	22009	+	hypothetical protein	None
W3030CZ00220	scaffold_104	22208	24023	-	hypothetical protein	None
W3030CZ00230	scaffold_104	24505	24820	-	hypothetical protein	None
W3030CZ00240	scaffold_104	25236	25443	-	hypothetical protein	None
W3030CZ00250	scaffold_104	25907	30947	+	hypothetical protein	None
W3030CZ00260	scaffold_104	31164	32295	-	hypothetical protein	None
W3030CZ00270	scaffold_104	32633	35213	+	hypothetical protein	None
W3030CZ00280	scaffold_104	35482	36661	+	hypothetical protein	None
W3030CZ00290	scaffold_104	36916	37000	-	hypothetical protein	None
W3030CZtrna3G	scaffold_104	272	343	+	None	None
W3030CZtrna4Y	scaffold_104	15357	15446	-	None	None
W3030Ctrna10A	scaffold_3	181824	181897	+	None	None
W3030Ctrna12?	scaffold_3	131896	131981	+	None	None
W3030Ctrna7S	scaffold_3	208613	208695	+	None	None
W3030D00100	scaffold_4	342	804	+	hypothetical protein	None
W3030D00110	scaffold_4	1481	1706	+	hypothetical protein	None
W3030D00120	scaffold_4	1967	2588	-	hypothetical protein	None
W3030D00130	scaffold_4	3294	6204	+	hypothetical protein	None
W3030D00140	scaffold_4	6544	7048	-	hypothetical protein	None
W3030D00150	scaffold_4	8757	10650	+	hypothetical protein	None
W3030D00160	scaffold_4	11300	11642	+	hypothetical protein	None
W3030D00170	scaffold_4	11937	13017	-	hypothetical protein	None
W3030D00180	scaffold_4	13647	14973	-	hypothetical protein	None
W3030D00190	scaffold_4	15695	16064	+	hypothetical protein	None
W3030D00200	scaffold_4	16385	19499	-	hypothetical protein	None
W3030D00210	scaffold_4	19941	20445	-	hypothetical protein	None
W3030D00220	scaffold_4	20850	21687	-	hypothetical protein	None
W3030D00230	scaffold_4	22066	24328	-	hypothetical protein	None
W3030D00240	scaffold_4	24756	25017	-	hypothetical protein	None
W3030D00250	scaffold_4	25242	26121	-	hypothetical protein	None
W3030D00260	scaffold_4	26886	27948	+	hypothetical protein	None
W3030D00270	scaffold_4	28426	31195	-	hypothetical protein	None
W3030D00280	scaffold_4	31649	32339	-	hypothetical protein	None
W3030D00290	scaffold_4	32788	34711	-	hypothetical protein	None
W3030D00300	scaffold_4	35037	36588	+	hypothetical protein	None
W3030D00310	scaffold_4	36849	38199	-	hypothetical protein	None
W3030D00320	scaffold_4	39067	40654	+	hypothetical protein	None
W3030D00330	scaffold_4	42322	43423	+	hypothetical protein	None
W3030D00340	scaffold_4	44049	45141	+	hypothetical protein	None
W3030D00350	scaffold_4	45717	46392	+	hypothetical protein	None
W3030D00360	scaffold_4	46632	47403	-	hypothetical protein	None
W3030D00370	scaffold_4	48196	49768	+	hypothetical protein	None
W3030D00380	scaffold_4	51179	54692	+	hypothetical protein	None
W3030D00390	scaffold_4	55465	56965	+	hypothetical protein	None
W3030D00400	scaffold_4	57403	59680	+	hypothetical protein	None
W3030D00410	scaffold_4	60075	60786	+	hypothetical protein	None
W3030D00420	scaffold_4	61026	64143	+	hypothetical protein	None
W3030D00430	scaffold_4	65983	67777	-	hypothetical protein	None
W3030D00440	scaffold_4	68634	70644	-	hypothetical protein	None
W3030D00450	scaffold_4	71658	73107	+	hypothetical protein	None
W3030D00460	scaffold_4	73462	74806	+	hypothetical protein	None
W3030D00470	scaffold_4	75280	75784	-	hypothetical protein	None
W3030D00480	scaffold_4	76140	78180	-	hypothetical protein	None
W3030D00490	scaffold_4	78426	79041	-	hypothetical protein	None
W3030D00500	scaffold_4	79046	79274	-	hypothetical protein	None
W3030D00510	scaffold_4	79621	80455	+	hypothetical protein	None
W3030D00520	scaffold_4	80626	83149	-	hypothetical protein	None
W3030D00530	scaffold_4	83244	84651	-	hypothetical protein	None
W3030D00540	scaffold_4	84732	87981	-	hypothetical protein	None
W3030D00550	scaffold_4	88468	89419	+	hypothetical protein	None
W3030D00560	scaffold_4	89480	89780	-	hypothetical protein	None
W3030D00570	scaffold_4	90002	90992	+	hypothetical protein	None
W3030D00580	scaffold_4	91090	93142	-	hypothetical protein	None
W3030D00590	scaffold_4	93365	93890	-	hypothetical protein	None
W3030D00600	scaffold_4	94445	97385	+	hypothetical protein	None
W3030D00610	scaffold_4	97522	102817	-	hypothetical protein	None
W3030D00620	scaffold_4	103410	103926	-	hypothetical protein	None
W3030D00630	scaffold_4	104212	105964	+	hypothetical protein	None
W3030D00640	scaffold_4	106057	107119	-	hypothetical protein	None
W3030D00650	scaffold_4	107326	111778	-	hypothetical protein	None
