w303_gene_id	locus_tag	sc_gene_id	std_gene_name	erg_name	w303_scaffold	chromosome_id	start	end	strand	product
W3030D07220	W303_0D07220		YCL035C		w303_scaffold_4	CM007967.1	1475361	1475792	+	hypothetical protein
W3030D07230	W303_0D07230		YCL036W		w303_scaffold_4	CM007967.1	1475892	1477343	-	hypothetical protein
W3030D07240	W303_0D07240		YCL037C		w303_scaffold_4	CM007967.1	1477773	1479116	+	hypothetical protein
W3030D07250	W303_0D07250		YCL040W		w303_scaffold_4	CM007967.1	1479317	1480819	-	hypothetical protein
W3030D07260	W303_0D07260		YDR517W		w303_scaffold_4	CM007967.1	1481582	1482700	+	hypothetical protein
W3030D07270	W303_0D07270		YCL043C		w303_scaffold_4	CM007967.1	1482951	1484504	+	hypothetical protein
W3030D07280	W303_0D07280		YDR519W		w303_scaffold_4	CM007967.1	1484768	1485175	+	hypothetical protein
W3030D07290	W303_0D07290		YDR520C		w303_scaffold_4	CM007967.1	1485428	1487746	-	hypothetical protein
W3030D07300	W303_0D07300		YCL048W		w303_scaffold_4	CM007967.1	1488138	1489646	-	hypothetical protein
W3030D07310	W303_0D07310		YDR523C		w303_scaffold_4	CM007967.1	1489909	1491381	-	hypothetical protein
W3030D07320	W303_0D07320		YDR524C		w303_scaffold_4	CM007967.1	1491885	1493333	-	hypothetical protein
W3030D07330	W303_0D07330		YDR525W		w303_scaffold_4	CM007967.1	1494939	1495178	+	hypothetical protein
W3030D07340	W303_0D07340		YDR527W		w303_scaffold_4	CM007967.1	1495437	1496756	+	hypothetical protein
W3030D07350	W303_0D07350		YCL051W		w303_scaffold_4	CM007967.1	1498929	1500200	+	hypothetical protein
W3030D07360	W303_0D07360		YDR529C		w303_scaffold_4	CM007967.1	1500508	1500891	-	hypothetical protein
W3030D07370	W303_0D07370		YCL050C		w303_scaffold_4	CM007967.1	1501134	1502111	-	hypothetical protein
W3030D07380	W303_0D07380		YDR531W		w303_scaffold_4	CM007967.1	1502575	1503678	+	hypothetical protein
W3030D07390	W303_0D07390		YDR532C		w303_scaffold_4	CM007967.1	1503739	1504896	-	hypothetical protein
W3030D07400	W303_0D07400		YDR533C		w303_scaffold_4	CM007967.1	1505790	1506503	-	hypothetical protein
W3030D07410	W303_0D07410		YDR534C		w303_scaffold_4	CM007967.1	1507657	1509225	-	hypothetical protein
W3030D07420	W303_0D07420		YDR536W		w303_scaffold_4	CM007967.1	1512330	1514039	+	hypothetical protein
W3030D07430	W303_0D07430		YDR538W		w303_scaffold_4	CM007967.1	1515227	1515955	+	hypothetical protein
W3030D07440	W303_0D07440		YDR539W		w303_scaffold_4	CM007967.1	1516419	1517930	+	hypothetical protein
W3030D07450	W303_0D07450		YDR540C		w303_scaffold_4	CM007967.1	1521460	1521999	-	hypothetical protein
W3030D07460	W303_0D07460		YDR541C		w303_scaffold_4	CM007967.1	1523989	1525023	-	hypothetical protein
W3030D07470	W303_0D07470				w303_scaffold_4	CM007967.1	1531302	1531841	-	hypothetical protein
W3030D07480	W303_0D07480				w303_scaffold_4	CM007967.1	1533831	1534865	-	hypothetical protein
W3030D07490	W303_0D07490		YPR203W		w303_scaffold_4	CM007967.1	1540408	1545798	+	hypothetical protein
W3030D07500	W303_0D07500		YPR202W		w303_scaffold_4	CM007967.1	1547084	1547146	+	hypothetical protein
W3030D07510	W303_0D07510				w303_scaffold_4	CM007967.1	1548093	1550174	+	hypothetical protein
W3030D07520	W303_0D07520				w303_scaffold_4	CM007967.1	1550309	1550623	+	hypothetical protein
W3030D07530	W303_0D07530				w303_scaffold_4	CM007967.1	1550758	1552413	+	hypothetical protein
W3030D07540	W303_0D07540				w303_scaffold_4	CM007967.1	1553029	1553646	+	hypothetical protein
W3030D07550	W303_0D07550				w303_scaffold_4	CM007967.1	1555446	1560836	+	hypothetical protein
W3030D07560	W303_0D07560				w303_scaffold_4	CM007967.1	1562070	1566209	+	hypothetical protein
W3030D07570	W303_0D07570				w303_scaffold_4	CM007967.1	1566325	1567422	+	hypothetical protein
W3030D07580	W303_0D07580				w303_scaffold_4	CM007967.1	1568857	1574532	+	hypothetical protein
W3030L00100	W303_0L00100				w303_scaffold_12	CM007975.1	330	1088	-	hypothetical protein
W3030L00110	W303_0L00110				w303_scaffold_12	CM007975.1	1060	1845	-	hypothetical protein
W3030L00120	W303_0L00120				w303_scaffold_12	CM007975.1	2044	2166	-	hypothetical protein
W3030L00130	W303_0L00130				w303_scaffold_12	CM007975.1	4717	5751	+	hypothetical protein
W3030L00140	W303_0L00140				w303_scaffold_12	CM007975.1	8113	11214	-	hypothetical protein
W3030L00150	W303_0L00150				w303_scaffold_12	CM007975.1	11629	12444	-	hypothetical protein
W3030L00160	W303_0L00160				w303_scaffold_12	CM007975.1	13756	16749	-	hypothetical protein
W3030L00170	W303_0L00170				w303_scaffold_12	CM007975.1	17164	17979	-	hypothetical protein
W3030L00180	W303_0L00180				w303_scaffold_12	CM007975.1	20718	21080	-	hypothetical protein
W3030L00190	W303_0L00190				w303_scaffold_12	CM007975.1	22283	23707	-	hypothetical protein
W3030L00200	W303_0L00200				w303_scaffold_12	CM007975.1	24274	25248	-	hypothetical protein
W3030L00210	W303_0L00210				w303_scaffold_12	CM007975.1	25591	27342	+	hypothetical protein
W3030L00220	W303_0L00220				w303_scaffold_12	CM007975.1	28773	29474	-	hypothetical protein
W3030L00230	W303_0L00230				w303_scaffold_12	CM007975.1	30109	30615	-	hypothetical protein
W3030L00240	W303_0L00240				w303_scaffold_12	CM007975.1	31204	32931	+	hypothetical protein
W3030L00250	W303_0L00250				w303_scaffold_12	CM007975.1	33391	34629	-	hypothetical protein
W3030L00260	W303_0L00260				w303_scaffold_12	CM007975.1	35044	35940	-	hypothetical protein
W3030L00270	W303_0L00270				w303_scaffold_12	CM007975.1	37744	39339	+	hypothetical protein
W3030L00280	W303_0L00280				w303_scaffold_12	CM007975.1	40308	42839	-	hypothetical protein
W3030L00290	W303_0L00290				w303_scaffold_12	CM007975.1	43547	43996	-	hypothetical protein
W3030L00300	W303_0L00300		YLL051C		w303_scaffold_12	CM007975.1	44968	47106	-	hypothetical protein
W3030L00310	W303_0L00310		YLL050C		w303_scaffold_12	CM007975.1	47439	47909	-	hypothetical protein
W3030L00320	W303_0L00320		YLL049W		w303_scaffold_12	CM007975.1	48301	48840	+	hypothetical protein
W3030L00330	W303_0L00330		YHL035C		w303_scaffold_12	CM007975.1	48915	53900	-	hypothetical protein
W3030L00340	W303_0L00340		YHL034C		w303_scaffold_12	CM007975.1	54348	55097	-	hypothetical protein
W3030L00350	W303_0L00350		YHL033C		w303_scaffold_12	CM007975.1	55493	56263	-	hypothetical protein
W3030L00360	W303_0L00360		YLL043W		w303_scaffold_12	CM007975.1	57619	59628	+	hypothetical protein
W3030L00370	W303_0L00370		YLL042C		w303_scaffold_12	CM007975.1	59770	60273	-	hypothetical protein
W3030L00380	W303_0L00380		YLL041C		w303_scaffold_12	CM007975.1	60814	61614	-	hypothetical protein
W3030L00390	W303_0L00390		YLL040C		w303_scaffold_12	CM007975.1	61894	71328	-	hypothetical protein
W3030L00400	W303_0L00400		YLL039C		w303_scaffold_12	CM007975.1	71745	72890	-	hypothetical protein
W3030L00410	W303_0L00410		YLL038C		w303_scaffold_12	CM007975.1	73458	74201	-	hypothetical protein
W3030L00420	W303_0L00420		YLL036C		w303_scaffold_12	CM007975.1	74428	75939	-	hypothetical protein
W3030L00430	W303_0L00430		YLL035W		w303_scaffold_12	CM007975.1	76263	78161	+	hypothetical protein
W3030L00440	W303_0L00440		YLL034C		w303_scaffold_12	CM007975.1	78316	80829	-	hypothetical protein
W3030L00450	W303_0L00450		YLL033W		w303_scaffold_12	CM007975.1	81092	81784	+	hypothetical protein
W3030L00460	W303_0L00460		YLL032C		w303_scaffold_12	CM007975.1	81953	84430	-	hypothetical protein
W3030L00470	W303_0L00470		YLL031C		w303_scaffold_12	CM007975.1	84835	87888	-	hypothetical protein
W3030L00480	W303_0L00480		YLL029W		w303_scaffold_12	CM007975.1	89144	91393	+	hypothetical protein
W3030L00490	W303_0L00490		YLL028W		w303_scaffold_12	CM007975.1	92487	94247	+	hypothetical protein
W3030L00500	W303_0L00500		YLL027W		w303_scaffold_12	CM007975.1	95086	95838	+	hypothetical protein
W3030L00510	W303_0L00510		YLL026W		w303_scaffold_12	CM007975.1	96306	99032	+	hypothetical protein
W3030Ltrna2P					w303_scaffold_12	CM007975.1	100231	100333	+	
W3030L00520	W303_0L00520		YLL025W		w303_scaffold_12	CM007975.1	102430	102804	+	hypothetical protein
W3030L00530	W303_0L00530		YLL024C		w303_scaffold_12	CM007975.1	103249	105168	-	hypothetical protein
W3030L00540	W303_0L00540		YLL023C		w303_scaffold_12	CM007975.1	105680	106519	-	hypothetical protein
W3030L00550	W303_0L00550		YLL022C		w303_scaffold_12	CM007975.1	106727	107884	-	hypothetical protein
W3030L00560	W303_0L00560		YLL021W		w303_scaffold_12	CM007975.1	108630	113030	+	hypothetical protein
W3030L00570	W303_0L00570		YLL019C		w303_scaffold_12	CM007975.1	113371	115584	-	hypothetical protein
W3030L00580	W303_0L00580		YLL018C		w303_scaffold_12	CM007975.1	116361	116657	-	hypothetical protein
W3030L00590	W303_0L00590		YLL018C		w303_scaffold_12	CM007975.1	117588	119261	-	hypothetical protein
W3030L00600	W303_0L00600		YLR310C		w303_scaffold_12	CM007975.1	120579	124337	+	hypothetical protein
W3030L00610	W303_0L00610		YLL015W		w303_scaffold_12	CM007975.1	124776	129455	+	hypothetical protein
W3030L00620	W303_0L00620		YLL014W		w303_scaffold_12	CM007975.1	129516	129992	+	hypothetical protein
W3030L00630	W303_0L00630		YLL013C		w303_scaffold_12	CM007975.1	130753	133389	-	hypothetical protein
W3030L00640	W303_0L00640		YLL012W		w303_scaffold_12	CM007975.1	134212	135933	+	hypothetical protein
W3030L00650	W303_0L00650		YLL011W		w303_scaffold_12	CM007975.1	136200	137669	+	hypothetical protein
W3030L00660	W303_0L00660		YLL010C		w303_scaffold_12	CM007975.1	138010	139281	-	hypothetical protein
W3030L00670	W303_0L00670		YLL009C		w303_scaffold_12	CM007975.1	139884	140093	-	hypothetical protein
W3030L00680	W303_0L00680		YLL008W		w303_scaffold_12	CM007975.1	140408	142675	+	hypothetical protein
W3030L00690	W303_0L00690		YLL007C		w303_scaffold_12	CM007975.1	142990	144987	-	hypothetical protein
W3030L00700	W303_0L00700		YLL006W		w303_scaffold_12	CM007975.1	145273	146553	+	hypothetical protein
W3030L00710	W303_0L00710		YLL005C		w303_scaffold_12	CM007975.1	146626	149232	-	hypothetical protein
W3030L00720	W303_0L00720		YLL004W		w303_scaffold_12	CM007975.1	149759	151609	+	hypothetical protein
W3030L00730	W303_0L00730		YLL003W		w303_scaffold_12	CM007975.1	151887	154727	+	hypothetical protein
W3030L00740	W303_0L00740		YLL002W		w303_scaffold_12	CM007975.1	154977	156287	+	hypothetical protein
W3030L00750	W303_0L00750		YLL001W		w303_scaffold_12	CM007975.1	156576	158849	+	hypothetical protein
W3030L00760	W303_0L00760		YLR001C		w303_scaffold_12	CM007975.1	160307	162895	-	hypothetical protein
W3030L00770	W303_0L00770		YLR002C		w303_scaffold_12	CM007975.1	163261	165252	-	hypothetical protein
W3030L00780	W303_0L00780		YLR003C		w303_scaffold_12	CM007975.1	165773	166648	-	hypothetical protein
W3030L00790	W303_0L00790		YLR004C		w303_scaffold_12	CM007975.1	166852	168423	-	hypothetical protein
W3030L00800	W303_0L00800		YLR005W		w303_scaffold_12	CM007975.1	168967	170352	+	hypothetical protein
W3030L00810	W303_0L00810		YLR006C		w303_scaffold_12	CM007975.1	170674	172812	-	hypothetical protein
W3030L00820	W303_0L00820		YLR007W		w303_scaffold_12	CM007975.1	173311	174321	+	hypothetical protein
W3030L00830	W303_0L00830		YLR008C		w303_scaffold_12	CM007975.1	174496	175002	-	hypothetical protein
W3030L00840	W303_0L00840		YLR009W		w303_scaffold_12	CM007975.1	175456	176055	+	hypothetical protein
W3030L00850	W303_0L00850		YLR010C		w303_scaffold_12	CM007975.1	176239	176721	-	hypothetical protein
W3030Ltrna3S					w303_scaffold_12	CM007975.1	176863	176944	-	
W3030L00860	W303_0L00860				w303_scaffold_12	CM007975.1	177954	181994	-	hypothetical protein
W3030L00870	W303_0L00870				w303_scaffold_12	CM007975.1	183987	184562	+	hypothetical protein
W3030L00880	W303_0L00880				w303_scaffold_12	CM007975.1	184866	185234	-	hypothetical protein
W3030L00890	W303_0L00890		YLR013W		w303_scaffold_12	CM007975.1	186223	186648	+	hypothetical protein
W3030L00900	W303_0L00900		YLR014C		w303_scaffold_12	CM007975.1	187152	189866	-	hypothetical protein
W3030L00910	W303_0L00910		YLR015W		w303_scaffold_12	CM007975.1	190111	191628	+	hypothetical protein
W3030L00920	W303_0L00920		YLR016C		w303_scaffold_12	CM007975.1	191686	192300	-	hypothetical protein
W3030L00930	W303_0L00930		YLR017W		w303_scaffold_12	CM007975.1	192492	193505	+	hypothetical protein
W3030L00940	W303_0L00940		YLR018C		w303_scaffold_12	CM007975.1	193591	194490	-	hypothetical protein
W3030L00950	W303_0L00950		YLL010C		w303_scaffold_12	CM007975.1	195173	196366	+	hypothetical protein
W3030L00960	W303_0L00960		YLL012W		w303_scaffold_12	CM007975.1	196673	198289	-	hypothetical protein
W3030L00970	W303_0L00970		YLR021W		w303_scaffold_12	CM007975.1	198507	199046	+	hypothetical protein
W3030L00980	W303_0L00980		YLR022C		w303_scaffold_12	CM007975.1	199058	199810	-	hypothetical protein
W3030L00990	W303_0L00990		YLR023C		w303_scaffold_12	CM007975.1	200383	202014	-	hypothetical protein
W3030L01000	W303_0L01000		YLR024C		w303_scaffold_12	CM007975.1	202548	208166	-	hypothetical protein
W3030L01010	W303_0L01010		YLR025W		w303_scaffold_12	CM007975.1	209337	210059	+	hypothetical protein
W3030L01020	W303_0L01020		YLR026C		w303_scaffold_12	CM007975.1	210332	211354	-	hypothetical protein
W3030L01030	W303_0L01030		YLR027C		w303_scaffold_12	CM007975.1	211708	213006	-	hypothetical protein
W3030L01040	W303_0L01040		YLR028C		w303_scaffold_12	CM007975.1	214419	216194	-	hypothetical protein
W3030L01050	W303_0L01050		YLR029C		w303_scaffold_12	CM007975.1	216855	217469	-	hypothetical protein
W3030L01060	W303_0L01060				w303_scaffold_12	CM007975.1	218169	218966	+	hypothetical protein
W3030L01070	W303_0L01070		YLR031W		w303_scaffold_12	CM007975.1	219103	219663	+	hypothetical protein
W3030L01080	W303_0L01080		YLR032W		w303_scaffold_12	CM007975.1	219869	223378	+	hypothetical protein
W3030L01090	W303_0L01090		YLR033W		w303_scaffold_12	CM007975.1	223639	225147	+	hypothetical protein
W3030L01100	W303_0L01100		YLR034C		w303_scaffold_12	CM007975.1	225729	227150	-	hypothetical protein
W3030L01110	W303_0L01110		YLR035C		w303_scaffold_12	CM007975.1	227586	229673	-	hypothetical protein
W3030Ltrna5A					w303_scaffold_12	CM007975.1	230100	230172	-	
W3030L01120	W303_0L01120				w303_scaffold_12	CM007975.1	234603	235925	-	hypothetical protein
W3030L01130	W303_0L01130				w303_scaffold_12	CM007975.1	236738	237349	-	hypothetical protein
W3030L01140	W303_0L01140		YLR037C		w303_scaffold_12	CM007975.1	237902	238276	-	hypothetical protein
W3030L01150	W303_0L01150		YLR038C		w303_scaffold_12	CM007975.1	240138	240389	-	hypothetical protein
W3030L01160	W303_0L01160		YLR039C		w303_scaffold_12	CM007975.1	240643	243813	-	hypothetical protein
W3030L01170	W303_0L01170		YLR040C		w303_scaffold_12	CM007975.1	244125	244799	-	hypothetical protein
W3030L01180	W303_0L01180		YLR042C		w303_scaffold_12	CM007975.1	245183	245668	-	hypothetical protein
W3030L01190	W303_0L01190		YGR209C		w303_scaffold_12	CM007975.1	246919	247230	-	hypothetical protein
W3030L01200	W303_0L01200		YLR044C		w303_scaffold_12	CM007975.1	247607	249298	-	hypothetical protein
W3030L01210	W303_0L01210		YLR045C		w303_scaffold_12	CM007975.1	250254	252920	-	hypothetical protein
W3030L01220	W303_0L01220		YGR213C		w303_scaffold_12	CM007975.1	253218	254030	-	hypothetical protein
W3030L01230	W303_0L01230		YLR047C		w303_scaffold_12	CM007975.1	254564	256624	-	hypothetical protein
W3030L01240	W303_0L01240		YGR214W		w303_scaffold_12	CM007975.1	257449	258566	+	hypothetical protein
W3030L01250	W303_0L01250		YLR049C		w303_scaffold_12	CM007975.1	259103	260389	-	hypothetical protein
W3030L01260	W303_0L01260		YLR050C		w303_scaffold_12	CM007975.1	260804	261289	-	hypothetical protein
W3030L01270	W303_0L01270		YLR051C		w303_scaffold_12	CM007975.1	261541	262194	-	hypothetical protein
W3030L01280	W303_0L01280		YLR052W		w303_scaffold_12	CM007975.1	262418	263170	+	hypothetical protein
W3030L01290	W303_0L01290		YLR053C		w303_scaffold_12	CM007975.1	263317	263643	-	hypothetical protein
W3030L01300	W303_0L01300		YLR054C		w303_scaffold_12	CM007975.1	263934	265472	-	hypothetical protein
W3030L01310	W303_0L01310		YLR055C		w303_scaffold_12	CM007975.1	266489	268297	-	hypothetical protein
W3030L01320	W303_0L01320		YLR056W		w303_scaffold_12	CM007975.1	269078	270175	+	hypothetical protein
W3030L01330	W303_0L01330		YLR057W		w303_scaffold_12	CM007975.1	270522	273071	+	hypothetical protein
W3030L01340	W303_0L01340		YLR058C		w303_scaffold_12	CM007975.1	273208	274617	-	hypothetical protein
W3030L01350	W303_0L01350		YLR059C		w303_scaffold_12	CM007975.1	274954	275763	-	hypothetical protein
W3030L01360	W303_0L01360		YLR060W		w303_scaffold_12	CM007975.1	276195	277982	+	hypothetical protein
W3030L01370	W303_0L01370		YFL034C		w303_scaffold_12	CM007975.1	278410	279164	+	hypothetical protein
W3030L01380	W303_0L01380		YLR063W		w303_scaffold_12	CM007975.1	279422	280519	+	hypothetical protein
W3030L01390	W303_0L01390		YLR064W		w303_scaffold_12	CM007975.1	280721	281542	+	hypothetical protein
W3030L01400	W303_0L01400		YLR065C		w303_scaffold_12	CM007975.1	281638	282183	-	hypothetical protein
W3030L01410	W303_0L01410		YLR066W		w303_scaffold_12	CM007975.1	282434	282988	+	hypothetical protein
W3030L01420	W303_0L01420		YLR067C		w303_scaffold_12	CM007975.1	283078	285975	-	hypothetical protein
W3030L01430	W303_0L01430		YLR068W		w303_scaffold_12	CM007975.1	286273	286728	+	hypothetical protein
W3030L01440	W303_0L01440		YLR069C		w303_scaffold_12	CM007975.1	286895	289180	-	hypothetical protein
W3030L01450	W303_0L01450		YLR070C		w303_scaffold_12	CM007975.1	289406	290476	-	hypothetical protein
W3030L01460	W303_0L01460		YLR071C		w303_scaffold_12	CM007975.1	290643	293891	-	hypothetical protein
W3030L01470	W303_0L01470		YFL042C		w303_scaffold_12	CM007975.1	294127	296208	+	hypothetical protein
W3030L01480	W303_0L01480		YLR073C		w303_scaffold_12	CM007975.1	296284	296886	-	hypothetical protein
W3030L01490	W303_0L01490		YLR074C		w303_scaffold_12	CM007975.1	297221	297721	-	hypothetical protein
W3030L01500	W303_0L01500		YLR075W		w303_scaffold_12	CM007975.1	298192	298857	+	hypothetical protein
W3030L01510	W303_0L01510		YLR077W		w303_scaffold_12	CM007975.1	299137	300888	+	hypothetical protein
W3030L01520	W303_0L01520		YLR078C		w303_scaffold_12	CM007975.1	301001	301396	-	hypothetical protein
W3030L01530	W303_0L01530		YLR079W		w303_scaffold_12	CM007975.1	302085	302939	+	hypothetical protein
W3030L01540	W303_0L01540		YFL048C		w303_scaffold_12	CM007975.1	303181	304515	+	hypothetical protein
W3030L01550	W303_0L01550		YLR081W		w303_scaffold_12	CM007975.1	305480	307204	+	hypothetical protein
W3030L01560	W303_0L01560		YLR082C		w303_scaffold_12	CM007975.1	307661	308839	-	hypothetical protein
W3030L01570	W303_0L01570		YDR107C		w303_scaffold_12	CM007975.1	309358	311361	-	hypothetical protein
W3030L01580	W303_0L01580		YLR084C		w303_scaffold_12	CM007975.1	311856	315518	-	hypothetical protein
W3030L01590	W303_0L01590		YLR085C		w303_scaffold_12	CM007975.1	315940	317256	-	hypothetical protein
W3030L01600	W303_0L01600		YLR086W		w303_scaffold_12	CM007975.1	317509	321765	+	hypothetical protein
W3030L01610	W303_0L01610		YLR087C		w303_scaffold_12	CM007975.1	322118	330994	-	hypothetical protein
W3030L01620	W303_0L01620		YLR088W		w303_scaffold_12	CM007975.1	331370	333214	+	hypothetical protein
W3030L01630	W303_0L01630		YDR111C		w303_scaffold_12	CM007975.1	333500	335278	-	hypothetical protein
W3030L01640	W303_0L01640		YLR090W		w303_scaffold_12	CM007975.1	335964	337343	+	hypothetical protein
W3030L01650	W303_0L01650		YLR091W		w303_scaffold_12	CM007975.1	337558	338439	+	hypothetical protein
W3030L01660	W303_0L01660		YLR092W		w303_scaffold_12	CM007975.1	338805	341486	+	hypothetical protein
W3030L01670	W303_0L01670		YLR093C		w303_scaffold_12	CM007975.1	341773	342528	-	hypothetical protein
W3030L01680	W303_0L01680		YLR094C		w303_scaffold_12	CM007975.1	343001	344509	-	hypothetical protein
W3030L01690	W303_0L01690		YLR095C		w303_scaffold_12	CM007975.1	344948	347392	-	hypothetical protein
W3030L01700	W303_0L01700		YDR122W		w303_scaffold_12	CM007975.1	347866	351309	+	hypothetical protein
W3030L01710	W303_0L01710		YLR097C		w303_scaffold_12	CM007975.1	351507	352541	-	hypothetical protein
W3030L01720	W303_0L01720		YLR098C		w303_scaffold_12	CM007975.1	352803	354749	-	hypothetical protein
W3030L01730	W303_0L01730		YDR125C		w303_scaffold_12	CM007975.1	355010	356194	-	hypothetical protein
